36.020,17.070,-3580.00000
36.020,17.170,-3610.00000
36.020,17.270,-3683.00000
36.020,17.370,-3811.00000
36.020,17.470,-3798.00000
36.020,17.570,-3758.00000
36.020,17.670,-3785.00000
36.020,17.770,-3913.00000
36.020,17.870,-4004.00000
36.020,17.970,-4037.00000
36.020,18.070,-4067.00000
36.020,18.170,-4087.00000
36.020,18.270,-4087.00000
36.020,18.370,-4099.00000
36.020,18.470,-4100.00000
36.020,18.570,-4089.00000
36.020,18.670,-4004.00000
36.020,18.770,-3745.00000
36.020,18.870,-3707.00000
36.020,18.970,-3621.00000
36.020,19.070,-3547.00000
36.020,19.170,-3393.00000
36.020,19.270,-3259.00000
36.020,19.370,-3251.00000
36.020,19.470,-3148.00000
36.020,19.570,-3176.00000
36.020,19.670,-3193.00000
36.020,19.770,-3121.00000
36.020,19.870,-3128.00000
36.120,15.270,
36.120,15.370,
36.120,15.470,
36.120,15.570,
36.120,15.670,
36.120,15.770,
36.120,15.870,
36.120,15.970,
36.120,16.070,
36.120,16.170,-3477.00000
36.120,16.270,-3479.00000
36.120,16.370,-3406.00000
36.120,16.470,-3402.00000
36.120,16.570,-3391.00000
36.120,16.670,-3384.00000
36.120,16.770,-3417.00000
36.120,16.870,-3397.00000
36.120,16.970,-3476.00000
36.120,17.070,-3488.00000
36.120,17.170,-3646.00000
36.120,17.270,-3589.00000
36.120,17.370,-3596.00000
36.120,17.470,-3657.00000
36.120,17.570,-3746.00000
36.120,17.670,-3709.00000
36.120,17.770,-3764.00000
36.120,17.870,-3864.00000
36.120,17.970,-3917.00000
36.120,18.070,-4015.00000
36.120,18.170,-4075.00000
36.120,18.270,-4082.00000
36.120,18.370,-4119.00000
36.120,18.470,-4080.00000
36.120,18.570,-4085.00000
36.120,18.670,-3989.00000
36.120,18.770,-3879.00000
36.120,18.870,-3611.00000
36.120,18.970,-3641.00000
36.120,19.070,-3478.00000
36.120,19.170,-3401.00000
36.120,19.270,-3293.00000
36.120,19.370,-3310.00000
36.120,19.470,-3163.00000
36.120,19.570,-3170.00000
36.120,19.670,-3153.00000
36.120,19.770,-3225.00000
36.120,19.870,-3155.00000
36.220,15.270,
36.220,15.370,
36.220,15.470,
36.220,15.570,
36.220,15.670,
36.220,15.770,
36.220,15.870,
36.220,15.970,
36.220,16.070,
36.220,16.170,-3464.00000
36.220,16.270,-3385.00000
36.220,16.370,-3339.00000
36.220,16.470,-3337.00000
36.220,16.570,-3313.00000
36.220,16.670,-3332.00000
36.220,16.770,-3323.00000
36.220,16.870,-3346.00000
36.220,16.970,-3372.00000
36.220,17.070,-3443.00000
36.220,17.170,-3525.00000
36.220,17.270,-3491.00000
36.220,17.370,-3548.00000
36.220,17.470,-3568.00000
36.220,17.570,-3785.00000
36.220,17.670,-3676.00000
36.220,17.770,-3759.00000
36.220,17.870,-3789.00000
36.220,17.970,-3783.00000
36.220,18.070,-3867.00000
36.220,18.170,-4049.00000
36.220,18.270,-4056.00000
36.220,18.370,-4074.00000
36.220,18.470,-4082.00000
36.220,18.570,-4034.00000
36.220,18.670,-4005.00000
36.220,18.770,-3878.00000
36.220,18.870,-3696.00000
36.220,18.970,-3607.00000
36.220,19.070,-3446.00000
36.220,19.170,-3320.00000
36.220,19.270,-3338.00000
36.220,19.370,-3191.00000
36.220,19.470,-3174.00000
36.220,19.570,-3102.00000
36.220,19.670,-3211.00000
36.220,19.770,-3187.00000
36.220,19.870,-3233.00000
36.320,15.270,
36.320,15.370,
36.320,15.470,
36.320,15.570,
36.320,15.670,
36.320,15.770,
36.320,15.870,
36.320,15.970,
36.320,16.070,
36.320,16.170,-3376.00000
36.320,16.270,-3298.00000
36.320,16.370,-3261.00000
36.320,16.470,-3299.00000
36.320,16.570,-3256.00000
36.320,16.670,-3289.00000
36.320,16.770,-3315.00000
36.320,16.870,-3310.00000
36.320,16.970,-3320.00000
36.320,17.070,-3299.00000
36.320,17.170,-3352.00000
36.320,17.270,-3438.00000
36.320,17.370,-3495.00000
36.320,17.470,-3491.00000
36.320,17.570,-3521.00000
36.320,17.670,-3704.00000
36.320,17.770,-3706.00000
36.320,17.870,-3701.00000
36.320,17.970,-3721.00000
36.320,18.070,-3756.00000
36.320,18.170,-3851.00000
36.320,18.270,-4037.00000
36.320,18.370,-4046.00000
36.320,18.470,-4039.00000
36.320,18.570,-4002.00000
36.320,18.670,-3908.00000
36.320,18.770,-3897.00000
36.320,18.870,-3718.00000
36.320,18.970,-3609.00000
36.320,19.070,-3435.00000
36.320,19.170,-3324.00000
36.320,19.270,-3288.00000
36.320,19.370,-3233.00000
36.320,19.470,-3169.00000
36.320,19.570,-3222.00000
36.320,19.670,-3239.00000
36.320,19.770,-3315.00000
36.320,19.870,-3349.00000
36.420,15.270,
36.420,15.370,
36.420,15.470,
36.420,15.570,
36.420,15.670,
36.420,15.770,
36.420,15.870,
36.420,15.970,
36.420,16.070,
36.420,16.170,-3264.00000
36.420,16.270,-3306.00000
36.420,16.370,-3398.00000
36.420,16.470,-3246.00000
36.420,16.570,-3228.00000
36.420,16.670,-3282.00000
36.420,16.770,-3343.00000
36.420,16.870,-3381.00000
36.420,16.970,-3335.00000
36.420,17.070,-3301.00000
36.420,17.170,-3316.00000
36.420,17.270,-3407.00000
36.420,17.370,-3384.00000
36.420,17.470,-3470.00000
36.420,17.570,-3485.00000
36.420,17.670,-3532.00000
36.420,17.770,-3661.00000
36.420,17.870,-3595.00000
36.420,17.970,-3652.00000
36.420,18.070,-3802.00000
36.420,18.170,-3823.00000
36.420,18.270,-3887.00000
36.420,18.370,-4054.00000
36.420,18.470,-4052.00000
36.420,18.570,-3991.00000
36.420,18.670,-3931.00000
36.420,18.770,-3848.00000
36.420,18.870,-3807.00000
36.420,18.970,-3654.00000
36.420,19.070,-3586.00000
36.420,19.170,-3365.00000
36.420,19.270,-3318.00000
36.420,19.370,-3276.00000
36.420,19.470,-3291.00000
36.420,19.570,-3259.00000
36.420,19.670,-3311.00000
36.420,19.770,-3284.00000
36.420,19.870,-3229.00000
36.520,15.270,
36.520,15.370,
36.520,15.470,
36.520,15.570,
36.520,15.670,
36.520,15.770,
36.520,15.870,
36.520,15.970,
36.520,16.070,
36.520,16.170,-3335.00000
36.520,16.270,-3367.00000
36.520,16.370,-3271.00000
36.520,16.470,-3427.00000
36.520,16.570,-3365.00000
36.520,16.670,-3305.00000
36.520,16.770,-3279.00000
36.520,16.870,-3352.00000
36.520,16.970,-3450.00000
36.520,17.070,-3434.00000
36.520,17.170,-3412.00000
36.520,17.270,-3351.00000
36.520,17.370,-3353.00000
36.520,17.470,-3384.00000
36.520,17.570,-3440.00000
36.520,17.670,-3526.00000
36.520,17.770,-3525.00000
36.520,17.870,-3513.00000
36.520,17.970,-3712.00000
36.520,18.070,-3646.00000
36.520,18.170,-3740.00000
36.520,18.270,-3733.00000
36.520,18.370,-3781.00000
36.520,18.470,-3930.00000
36.520,18.570,-3870.00000
36.520,18.670,-3830.00000
36.520,18.770,-3893.00000
36.520,18.870,-3623.00000
36.520,18.970,-3516.00000
36.520,19.070,-3375.00000
36.520,19.170,-3359.00000
36.520,19.270,-3282.00000
36.520,19.370,-3338.00000
36.520,19.470,-3274.00000
36.520,19.570,-3327.00000
36.520,19.670,-3295.00000
36.520,19.770,-3260.00000
36.520,19.870,-3216.00000
36.620,15.270,
36.620,15.370,
36.620,15.470,
36.620,15.570,
36.620,15.670,
36.620,15.770,
36.620,15.870,
36.620,15.970,
36.620,16.070,
36.620,16.170,-3291.00000
36.620,16.270,-3268.00000
36.620,16.370,-3344.00000
36.620,16.470,-3404.00000
36.620,16.570,-3312.00000
36.620,16.670,-3361.00000
36.620,16.770,-3305.00000
36.620,16.870,-3368.00000
36.620,16.970,-3383.00000
36.620,17.070,-3413.00000
36.620,17.170,-3443.00000
36.620,17.270,-3356.00000
36.620,17.370,-3313.00000
36.620,17.470,-3323.00000
36.620,17.570,-3363.00000
36.620,17.670,-3466.00000
36.620,17.770,-3493.00000
36.620,17.870,-3507.00000
36.620,17.970,-3618.00000
36.620,18.070,-3627.00000
36.620,18.170,-3711.00000
36.620,18.270,-3736.00000
36.620,18.370,-3758.00000
36.620,18.470,-4046.00000
36.620,18.570,-3891.00000
36.620,18.670,-3806.00000
36.620,18.770,-3814.00000
36.620,18.870,-3601.00000
36.620,18.970,-3459.00000
36.620,19.070,-3365.00000
36.620,19.170,-3317.00000
36.620,19.270,-3329.00000
36.620,19.370,-3297.00000
36.620,19.470,-3338.00000
36.620,19.570,-3289.00000
36.620,19.670,-3283.00000
36.620,19.770,-3268.00000
36.620,19.870,-3182.00000
36.720,15.270,
36.720,15.370,
36.720,15.470,
36.720,15.570,
36.720,15.670,
36.720,15.770,
36.720,15.870,
36.720,15.970,
36.720,16.070,
36.720,16.170,-3150.00000
36.720,16.270,-3313.00000
36.720,16.370,-3223.00000
36.720,16.470,-3280.00000
36.720,16.570,-3292.00000
36.720,16.670,-3425.00000
36.720,16.770,-3499.00000
36.720,16.870,-3425.00000
36.720,16.970,-3453.00000
36.720,17.070,-3406.00000
36.720,17.170,-3506.00000
36.720,17.270,-3536.00000
36.720,17.370,-3303.00000
36.720,17.470,-3320.00000
36.720,17.570,-3324.00000
36.720,17.670,-3390.00000
36.720,17.770,-3455.00000
36.720,17.870,-3474.00000
36.720,17.970,-3508.00000
36.720,18.070,-3605.00000
36.720,18.170,-3591.00000
36.720,18.270,-3607.00000
36.720,18.370,-3643.00000
36.720,18.470,-3774.00000
36.720,18.570,-3794.00000
36.720,18.670,-3722.00000
36.720,18.770,-3799.00000
36.720,18.870,-3503.00000
36.720,18.970,-3451.00000
36.720,19.070,-3480.00000
36.720,19.170,-3364.00000
36.720,19.270,-3275.00000
36.720,19.370,-3298.00000
36.720,19.470,-3407.00000
36.720,19.570,-3378.00000
36.720,19.670,-3355.00000
36.720,19.770,-3189.00000
36.720,19.870,-3177.00000
36.820,15.270,
36.820,15.370,
36.820,15.470,
36.820,15.570,
36.820,15.670,
36.820,15.770,
36.820,15.870,
36.820,15.970,
36.820,16.070,
36.820,16.170,-2989.00000
36.820,16.270,-3223.00000
36.820,16.370,-3055.00000
36.820,16.470,-3168.00000
36.820,16.570,-3253.00000
36.820,16.670,-3355.00000
36.820,16.770,-3364.00000
36.820,16.870,-3462.00000
36.820,16.970,-3466.00000
36.820,17.070,-3452.00000
36.820,17.170,-3441.00000
36.820,17.270,-3461.00000
36.820,17.370,-3411.00000
36.820,17.470,-3382.00000
36.820,17.570,-3296.00000
36.820,17.670,-3397.00000
36.820,17.770,-3426.00000
36.820,17.870,-3509.00000
36.820,17.970,-3588.00000
36.820,18.070,-3659.00000
36.820,18.170,-3681.00000
36.820,18.270,-3707.00000
36.820,18.370,-3676.00000
36.820,18.470,-3717.00000
36.820,18.570,-3693.00000
36.820,18.670,-3584.00000
36.820,18.770,-3883.00000
36.820,18.870,-3641.00000
36.820,18.970,-3455.00000
36.820,19.070,-3434.00000
36.820,19.170,-3487.00000
36.820,19.270,-3422.00000
36.820,19.370,-3289.00000
36.820,19.470,-3356.00000
36.820,19.570,-3327.00000
36.820,19.670,-3474.00000
36.820,19.770,-3396.00000
36.820,19.870,-3226.00000
36.920,15.270,
36.920,15.370,
36.920,15.470,
36.920,15.570,
36.920,15.670,
36.920,15.770,
36.920,15.870,
36.920,15.970,
36.920,16.070,
36.920,16.170,-2812.00000
36.920,16.270,-2905.00000
36.920,16.370,-2860.00000
36.920,16.470,-3014.00000
36.920,16.570,-3215.00000
36.920,16.670,-3363.00000
36.920,16.770,-3203.00000
36.920,16.870,-3264.00000
36.920,16.970,-3383.00000
36.920,17.070,-3324.00000
36.920,17.170,-3409.00000
36.920,17.270,-3408.00000
36.920,17.370,-3458.00000
36.920,17.470,-3502.00000
36.920,17.570,-3394.00000
36.920,17.670,-3455.00000
36.920,17.770,-3462.00000
36.920,17.870,-3617.00000
36.920,17.970,-3536.00000
36.920,18.070,-3625.00000
36.920,18.170,-3675.00000
36.920,18.270,-3672.00000
36.920,18.370,-3815.00000
36.920,18.470,-3684.00000
36.920,18.570,-3735.00000
36.920,18.670,-3619.00000
36.920,18.770,-3750.00000
36.920,18.870,-3482.00000
36.920,18.970,-3417.00000
36.920,19.070,-3399.00000
36.920,19.170,-3453.00000
36.920,19.270,-3532.00000
36.920,19.370,-3371.00000
36.920,19.470,-3321.00000
36.920,19.570,-3456.00000
36.920,19.670,-3405.00000
36.920,19.770,-3693.00000
36.920,19.870,-3529.00000
37.020,15.270,
37.020,15.370,
37.020,15.470,
37.020,15.570,
37.020,15.670,
37.020,15.770,
37.020,15.870,
37.020,15.970,
37.020,16.070,
37.020,16.170,-2785.00000
37.020,16.270,-2907.00000
37.020,16.370,-2868.00000
37.020,16.470,-2928.00000
37.020,16.570,-2962.00000
37.020,16.670,-3038.00000
37.020,16.770,-3277.00000
37.020,16.870,-3287.00000
37.020,16.970,-3443.00000
37.020,17.070,-3516.00000
37.020,17.170,-3411.00000
37.020,17.270,-3439.00000
37.020,17.370,-3292.00000
37.020,17.470,-3500.00000
37.020,17.570,-3381.00000
37.020,17.670,-3429.00000
37.020,17.770,-3385.00000
37.020,17.870,-3401.00000
37.020,17.970,-3476.00000
37.020,18.070,-3438.00000
37.020,18.170,-3524.00000
37.020,18.270,-3537.00000
37.020,18.370,-3662.00000
37.020,18.470,-3746.00000
37.020,18.570,-3750.00000
37.020,18.670,-3579.00000
37.020,18.770,-3481.00000
37.020,18.870,-3566.00000
37.020,18.970,-3449.00000
37.020,19.070,-3347.00000
37.020,19.170,-3429.00000
37.020,19.270,-3459.00000
37.020,19.370,-3383.00000
37.020,19.470,-3411.00000
37.020,19.570,-3548.00000
37.020,19.670,-3501.00000
37.020,19.770,-3645.00000
37.020,19.870,-3491.00000
37.120,15.270,
37.120,15.370,
37.120,15.470,
37.120,15.570,
37.120,15.670,
37.120,15.770,
37.120,15.870,
37.120,15.970,
37.120,16.070,
37.120,16.170,-2811.00000
37.120,16.270,-2877.00000
37.120,16.370,-2962.00000
37.120,16.470,-2988.00000
37.120,16.570,-3073.00000
37.120,16.670,-3074.00000
37.120,16.770,-2974.00000
37.120,16.870,-3462.00000
37.120,16.970,-3495.00000
37.120,17.070,-3428.00000
37.120,17.170,-3253.00000
37.120,17.270,-3292.00000
37.120,17.370,-3275.00000
37.120,17.470,-3382.00000
37.120,17.570,-3282.00000
37.120,17.670,-3246.00000
37.120,17.770,-3415.00000
37.120,17.870,-3258.00000
37.120,17.970,-3398.00000
37.120,18.070,-3450.00000
37.120,18.170,-3421.00000
37.120,18.270,-3490.00000
37.120,18.370,-3575.00000
37.120,18.470,-3762.00000
37.120,18.570,-3686.00000
37.120,18.670,-3584.00000
37.120,18.770,-3489.00000
37.120,18.870,-3442.00000
37.120,18.970,-3398.00000
37.120,19.070,-3350.00000
37.120,19.170,-3281.00000
37.120,19.270,-3433.00000
37.120,19.370,-3420.00000
37.120,19.470,-3420.00000
37.120,19.570,-3392.00000
37.120,19.670,-3754.00000
37.120,19.770,-3522.00000
37.120,19.870,-3560.00000
37.220,15.270,
37.220,15.370,
37.220,15.470,
37.220,15.570,
37.220,15.670,
37.220,15.770,
37.220,15.870,
37.220,15.970,
37.220,16.070,
37.220,16.170,-2918.00000
37.220,16.270,-2928.00000
37.220,16.370,-2918.00000
37.220,16.470,-2885.00000
37.220,16.570,-2860.00000
37.220,16.670,-2828.00000
37.220,16.770,-2828.00000
37.220,16.870,-2780.00000
37.220,16.970,-3221.00000
37.220,17.070,-2997.00000
37.220,17.170,-3235.00000
37.220,17.270,-3192.00000
37.220,17.370,-3017.00000
37.220,17.470,-3169.00000
37.220,17.570,-3123.00000
37.220,17.670,-3150.00000
37.220,17.770,-3264.00000
37.220,17.870,-3236.00000
37.220,17.970,-3237.00000
37.220,18.070,-3393.00000
37.220,18.170,-3430.00000
37.220,18.270,-3373.00000
37.220,18.370,-3467.00000
37.220,18.470,-3398.00000
37.220,18.570,-3559.00000
37.220,18.670,-3687.00000
37.220,18.770,-3534.00000
37.220,18.870,-3439.00000
37.220,18.970,-3346.00000
37.220,19.070,-3311.00000
37.220,19.170,-3230.00000
37.220,19.270,-3343.00000
37.220,19.370,-3447.00000
37.220,19.470,-3341.00000
37.220,19.570,-3423.00000
37.220,19.670,-3593.00000
37.220,19.770,-3483.00000
37.220,19.870,-3607.00000
37.320,15.270,
37.320,15.370,
37.320,15.470,
37.320,15.570,
37.320,15.670,
37.320,15.770,
37.320,15.870,
37.320,15.970,
37.320,16.070,
37.320,16.170,-2857.00000
37.320,16.270,-2923.00000
37.320,16.370,-2935.00000
37.320,16.470,-2785.00000
37.320,16.570,-2720.00000
37.320,16.670,-2651.00000
37.320,16.770,-2674.00000
37.320,16.870,-2503.00000
37.320,16.970,-2639.00000
37.320,17.070,-2575.00000
37.320,17.170,-2697.00000
37.320,17.270,-2746.00000
37.320,17.370,-2668.00000
37.320,17.470,-2890.00000
37.320,17.570,-2967.00000
37.320,17.670,-2841.00000
37.320,17.770,-3113.00000
37.320,17.870,-3124.00000
37.320,17.970,-3129.00000
37.320,18.070,-3159.00000
37.320,18.170,-3185.00000
37.320,18.270,-3211.00000
37.320,18.370,-3292.00000
37.320,18.470,-3301.00000
37.320,18.570,-3529.00000
37.320,18.670,-3505.00000
37.320,18.770,-3498.00000
37.320,18.870,-3619.00000
37.320,18.970,-3332.00000
37.320,19.070,-3339.00000
37.320,19.170,-3233.00000
37.320,19.270,-3187.00000
37.320,19.370,-3321.00000
37.320,19.470,-3416.00000
37.320,19.570,-3489.00000
37.320,19.670,-3538.00000
37.320,19.770,-3481.00000
37.320,19.870,-3431.00000
37.420,15.270,
37.420,15.370,
37.420,15.470,
37.420,15.570,
37.420,15.670,
37.420,15.770,
37.420,15.870,
37.420,15.970,
37.420,16.070,
37.420,16.170,-2385.00000
37.420,16.270,-2605.00000
37.420,16.370,-2651.00000
37.420,16.470,-2656.00000
37.420,16.570,-2636.00000
37.420,16.670,-2504.00000
37.420,16.770,-2568.00000
37.420,16.870,-2510.00000
37.420,16.970,-2438.00000
37.420,17.070,-2450.00000
37.420,17.170,-2658.00000
37.420,17.270,-2623.00000
37.420,17.370,-2857.00000
37.420,17.470,-2599.00000
37.420,17.570,-2628.00000
37.420,17.670,-2649.00000
37.420,17.770,-2642.00000
37.420,17.870,-2830.00000
37.420,17.970,-2973.00000
37.420,18.070,-3046.00000
37.420,18.170,-2999.00000
37.420,18.270,-3141.00000
37.420,18.370,-3026.00000
37.420,18.470,-3188.00000
37.420,18.570,-3349.00000
37.420,18.670,-3235.00000
37.420,18.770,-3391.00000
37.420,18.870,-3518.00000
37.420,18.970,-3341.00000
37.420,19.070,-3278.00000
37.420,19.170,-3178.00000
37.420,19.270,-3183.00000
37.420,19.370,-3178.00000
37.420,19.470,-3283.00000
37.420,19.570,-3457.00000
37.420,19.670,-3414.00000
37.420,19.770,-3422.00000
37.420,19.870,-3296.00000
37.520,15.270,
37.520,15.370,
37.520,15.470,
37.520,15.570,
37.520,15.670,
37.520,15.770,
37.520,15.870,
37.520,15.970,
37.520,16.070,
37.520,16.170,-2062.00000
37.520,16.270,-2152.00000
37.520,16.370,-2358.00000
37.520,16.470,-2491.00000
37.520,16.570,-2569.00000
37.520,16.670,-2465.00000
37.520,16.770,-2453.00000
37.520,16.870,-2351.00000
37.520,16.970,-2339.00000
37.520,17.070,-2340.00000
37.520,17.170,-2223.00000
37.520,17.270,-2539.00000
37.520,17.370,-2809.00000
37.520,17.470,-3007.00000
37.520,17.570,-3032.00000
37.520,17.670,-2813.00000
37.520,17.770,-2657.00000
37.520,17.870,-2699.00000
37.520,17.970,-2665.00000
37.520,18.070,-2938.00000
37.520,18.170,-2929.00000
37.520,18.270,-3003.00000
37.520,18.370,-3021.00000
37.520,18.470,-3152.00000
37.520,18.570,-3115.00000
37.520,18.670,-3233.00000
37.520,18.770,-3443.00000
37.520,18.870,-3525.00000
37.520,18.970,-3311.00000
37.520,19.070,-3222.00000
37.520,19.170,-3193.00000
37.520,19.270,-3195.00000
37.520,19.370,-3184.00000
37.520,19.470,-3231.00000
37.520,19.570,-3327.00000
37.520,19.670,-3372.00000
37.520,19.770,-3366.00000
37.520,19.870,-3317.00000
37.620,15.270,
37.620,15.370,
37.620,15.470,
37.620,15.570,
37.620,15.670,
37.620,15.770,
37.620,15.870,
37.620,15.970,
37.620,16.070,
37.620,16.170,-1999.00000
37.620,16.270,-2020.00000
37.620,16.370,-2089.00000
37.620,16.470,-2233.00000
37.620,16.570,-2340.00000
37.620,16.670,-2394.00000
37.620,16.770,-2307.00000
37.620,16.870,-2280.00000
37.620,16.970,-2297.00000
37.620,17.070,-2243.00000
37.620,17.170,-2218.00000
37.620,17.270,-2365.00000
37.620,17.370,-2578.00000
37.620,17.470,-2899.00000
37.620,17.570,-2796.00000
37.620,17.670,-2851.00000
37.620,17.770,-2797.00000
37.620,17.870,-2732.00000
37.620,17.970,-2707.00000
37.620,18.070,-2872.00000
37.620,18.170,-3012.00000
37.620,18.270,-3025.00000
37.620,18.370,-2929.00000
37.620,18.470,-3113.00000
37.620,18.570,-3176.00000
37.620,18.670,-3313.00000
37.620,18.770,-3223.00000
37.620,18.870,-3350.00000
37.620,18.970,-3273.00000
37.620,19.070,-3320.00000
37.620,19.170,-3162.00000
37.620,19.270,-3261.00000
37.620,19.370,-3177.00000
37.620,19.470,-3153.00000
37.620,19.570,-3247.00000
37.620,19.670,-3323.00000
37.620,19.770,-3415.00000
37.620,19.870,-3464.00000
37.720,15.270,
37.720,15.370,
37.720,15.470,
37.720,15.570,
37.720,15.670,
37.720,15.770,
37.720,15.870,
37.720,15.970,
37.720,16.070,
37.720,16.170,-1812.00000
37.720,16.270,-2051.00000
37.720,16.370,-2020.00000
37.720,16.470,-1734.00000
37.720,16.570,-1810.00000
37.720,16.670,-2021.00000
37.720,16.770,-2205.00000
37.720,16.870,-2282.00000
37.720,16.970,-2157.00000
37.720,17.070,-2209.00000
37.720,17.170,-2034.00000
37.720,17.270,-2183.00000
37.720,17.370,-2247.00000
37.720,17.470,-2678.00000
37.720,17.570,-2868.00000
37.720,17.670,-3053.00000
37.720,17.770,-2991.00000
37.720,17.870,-2720.00000
37.720,17.970,-2664.00000
37.720,18.070,-2728.00000
37.720,18.170,-2942.00000
37.720,18.270,-2976.00000
37.720,18.370,-2970.00000
37.720,18.470,-3019.00000
37.720,18.570,-3202.00000
37.720,18.670,-3236.00000
37.720,18.770,-3352.00000
37.720,18.870,-3336.00000
37.720,18.970,-3291.00000
37.720,19.070,-3289.00000
37.720,19.170,-3267.00000
37.720,19.270,-3139.00000
37.720,19.370,-3184.00000
37.720,19.470,-3201.00000
37.720,19.570,-3308.00000
37.720,19.670,-3325.00000
37.720,19.770,-3505.00000
37.720,19.870,-2926.00000
37.820,15.270,
37.820,15.370,
37.820,15.470,
37.820,15.570,
37.820,15.670,
37.820,15.770,
37.820,15.870,
37.820,15.970,
37.820,16.070,
37.820,16.170,-1255.00000
37.820,16.270,-1452.00000
37.820,16.370,-1629.00000
37.820,16.470,-1694.00000
37.820,16.570,-1826.00000
37.820,16.670,-2001.00000
37.820,16.770,-2003.00000
37.820,16.870,-2075.00000
37.820,16.970,-2027.00000
37.820,17.070,-2048.00000
37.820,17.170,-1993.00000
37.820,17.270,-2003.00000
37.820,17.370,-2258.00000
37.820,17.470,-2544.00000
37.820,17.570,-2935.00000
37.820,17.670,-3005.00000
37.820,17.770,-2802.00000
37.820,17.870,-2917.00000
37.820,17.970,-2681.00000
37.820,18.070,-2614.00000
37.820,18.170,-2753.00000
37.820,18.270,-2910.00000
37.820,18.370,-3070.00000
37.820,18.470,-3026.00000
37.820,18.570,-3063.00000
37.820,18.670,-3335.00000
37.820,18.770,-3345.00000
37.820,18.870,-3333.00000
37.820,18.970,-3343.00000
37.820,19.070,-3305.00000
37.820,19.170,-3304.00000
37.820,19.270,-3257.00000
37.820,19.370,-3242.00000
37.820,19.470,-3299.00000
37.820,19.570,-3275.00000
37.820,19.670,-3417.00000
37.820,19.770,-3531.00000
37.820,19.870,-3546.00000
37.920,15.270,
37.920,15.370,
37.920,15.470,
37.920,15.570,
37.920,15.670,
37.920,15.770,
37.920,15.870,
37.920,15.970,
37.920,16.070,
37.920,16.170,-366.00000
37.920,16.270,-1166.00000
37.920,16.370,-1417.00000
37.920,16.470,-1648.00000
37.920,16.570,-1729.00000
37.920,16.670,-1745.00000
37.920,16.770,-1775.00000
37.920,16.870,-1748.00000
37.920,16.970,-1835.00000
37.920,17.070,-1752.00000
37.920,17.170,-1877.00000
37.920,17.270,-1963.00000
37.920,17.370,-2000.00000
37.920,17.470,-2116.00000
37.920,17.570,-2469.00000
37.920,17.670,-2721.00000
37.920,17.770,-2705.00000
37.920,17.870,-2562.00000
37.920,17.970,-2941.00000
37.920,18.070,-2619.00000
37.920,18.170,-2666.00000
37.920,18.270,-2536.00000
37.920,18.370,-3067.00000
37.920,18.470,-3078.00000
37.920,18.570,-3336.00000
37.920,18.670,-3301.00000
37.920,18.770,-3239.00000
37.920,18.870,-3299.00000
37.920,18.970,-3237.00000
37.920,19.070,-3278.00000
37.920,19.170,-3158.00000
